run,time_hr,glucose,remote_insulin,insulin,baseline_command,requested_command,delivered_command,disturbance,attack_active,attack_name,blocked,mode,reason
attacked_repeat_only,4.166667,94.914501,0.057080349,33.627423,20.430847,20.430847,20.430847,0.000000,0,,0,NORMAL,
attacked_repeat_only,4.333333,93.985058,0.057796452,33.872900,20.550781,20.550781,20.550781,0.000000,0,,0,NORMAL,
attacked_repeat_only,4.500000,93.171347,0.058436977,34.092292,20.658291,20.658291,20.658291,0.000000,0,,0,NORMAL,
attacked_repeat_only,4.666667,92.457419,0.059009927,34.288776,20.754992,20.754992,20.754992,0.000000,0,,0,NORMAL,
attacked_repeat_only,4.833333,91.829645,0.059522646,34.465211,20.842311,20.842311,20.842311,0.000000,0,,0,NORMAL,
attacked_repeat_only,5.000000,91.276344,0.059981838,34.624134,20.921468,20.921468,20.921468,0.000000,0,,0,NORMAL,
attacked_repeat_only,5.166667,90.787476,0.060393584,34.767759,20.993495,20.993495,20.993495,0.000000,0,,0,NORMAL,
attacked_repeat_only,5.333333,90.354401,0.060763363,34.898007,21.059270,21.059270,21.059270,0.000000,0,,0,NORMAL,
attacked_repeat_only,5.500000,89.969675,0.061096078,35.016531,21.119541,21.119541,21.119541,0.000000,0,,0,NORMAL,
attacked_repeat_only,5.666667,89.626887,0.061396090,35.124760,21.174958,21.174958,21.174958,0.000000,0,,0,NORMAL,
attacked_repeat_only,5.833333,89.320518,0.061667263,35.223930,21.226081,21.226081,21.226081,0.000000,0,,0,NORMAL,
attacked_repeat_only,6.000000,89.045814,0.061913007,35.315108,21.273396,21.273396,21.273396,0.000000,0,,0,NORMAL,
attacked_repeat_only,6.166667,88.798681,0.062136324,35.399219,21.317326,21.317326,21.317326,0.000000,0,,0,NORMAL,
attacked_repeat_only,6.333333,88.575593,0.062339850,35.477066,21.358241,21.358241,21.358241,0.000000,0,,0,NORMAL,
attacked_repeat_only,6.500000,88.373512,0.062525894,35.549345,21.396459,21.396459,21.396459,0.000000,0,,0,NORMAL,
attacked_repeat_only,6.666667,88.189818,0.062696481,35.616661,21.432258,21.432258,21.432258,0.000000,0,,0,NORMAL,
attacked_repeat_only,6.833333,88.022251,0.062853380,35.679539,21.465881,21.465881,21.465881,0.000000,0,,0,NORMAL,
attacked_repeat_only,7.000000,87.868861,0.062998137,35.738438,21.497539,21.497539,21.497539,0.000000,0,,0,NORMAL,
attacked_repeat_only,7.166667,87.727962,0.063132102,35.793755,21.527417,21.527417,21.527417,0.000000,0,,0,NORMAL,
attacked_repeat_only,7.333333,87.598097,0.063256455,35.845838,21.555676,21.555676,21.555676,0.000000,0,,0,NORMAL,
attacked_repeat_only,7.500000,87.478005,0.063372226,35.894991,21.582458,21.582458,21.582458,0.000000,0,,0,NORMAL,
attacked_repeat_only,7.666667,87.366595,0.063480313,35.941480,21.607887,21.607887,21.607887,0.000000,0,,0,NORMAL,
attacked_repeat_only,7.833333,87.262919,0.063581504,35.985539,21.632074,21.632074,21.632074,0.000000,0,,0,NORMAL,
attacked_repeat_only,8.000000,87.166155,0.063676485,36.027372,21.655116,21.655116,21.655116,0.000000,0,,0,NORMAL,
attacked_repeat_only,8.166667,87.075589,0.063765858,36.067160,21.677098,21.677098,21.677098,0.000000,0,,0,NORMAL,
attacked_repeat_only,8.333333,126.124585,0.063850150,36.105065,21.698097,21.698097,21.698097,6.000000,0,,0,NORMAL,
attacked_repeat_only,8.500000,138.177729,0.067652565,51.171408,44.637653,44.637653,44.637653,5.707377,0,,0,NORMAL,
attacked_repeat_only,8.666667,136.027639,0.073681633,52.347242,32.495870,32.495870,32.495870,5.429025,0,,0,NORMAL,
attacked_repeat_only,8.833333,129.470250,0.077533117,48.657754,25.782256,25.782256,25.782256,5.164248,0,,0,NORMAL,
attacked_repeat_only,9.000000,123.819627,0.078824896,45.002508,23.620780,23.620780,23.620780,4.912385,0,,0,NORMAL,
attacked_repeat_only,9.166667,120.177185,0.078635037,43.122798,24.135142,24.135142,24.135142,4.672805,0,,0,NORMAL,
attacked_repeat_only,9.333333,117.899261,0.078040742,42.748357,25.302695,25.302695,25.302695,4.444909,0,,0,NORMAL,
attacked_repeat_only,9.500000,116.161621,0.077613597,43.119378,26.214782,26.214782,26.214782,4.228129,0,,0,NORMAL,
attacked_repeat_only,9.666667,114.465622,0.077501909,43.681629,26.729002,26.729002,26.729002,4.021920,0,,0,NORMAL,
attacked_repeat_only,9.833333,112.637591,0.077649464,44.183996,26.975035,26.975035,26.975035,3.825769,0,,0,NORMAL,
attacked_repeat_only,10.000000,107.996840,0.086886158,80.640616,27.102968,82.102968,82.102968,3.639184,1,rapid_repeated_injections,0,NORMAL,
attacked_repeat_only,10.166667,95.734729,0.106034577,101.785939,25.628800,80.628800,80.628800,3.461699,1,rapid_repeated_injections,0,NORMAL,
attacked_repeat_only,10.333333,81.180131,0.126924036,111.611500,21.054526,76.054526,76.054526,3.292870,1,rapid_repeated_injections,0,NORMAL,
attacked_repeat_only,10.500000,69.421867,0.145647639,116.115953,18.835725,73.835725,73.835725,3.132275,1,rapid_repeated_injections,0,NORMAL,
attacked_repeat_only,10.666667,62.566461,0.152418182,83.045304,19.240255,19.240255,19.240255,2.979512,0,,0,NORMAL,
attacked_repeat_only,10.833333,61.372739,0.146522230,64.121076,20.969692,20.969692,20.969692,2.834199,0,,0,NORMAL,
attacked_repeat_only,11.000000,63.240029,0.136033867,54.278653,23.463969,23.463969,23.463969,2.695974,0,,0,NORMAL,
attacked_repeat_only,11.166667,66.423004,0.125008689,49.239866,24.883563,24.883563,24.883563,2.564490,0,,0,NORMAL,
attacked_repeat_only,11.333333,70.037492,0.115095233,46.622525,25.552745,25.552745,25.552745,2.439418,0,,0,NORMAL,
attacked_repeat_only,11.500000,73.611621,0.106784147,45.229096,25.848679,25.848679,25.848679,2.320446,0,,0,NORMAL,
attacked_repeat_only,11.666667,76.884417,0.100064959,44.447538,25.945662,25.945662,25.945662,2.207277,0,,0,NORMAL,
attacked_repeat_only,11.833333,79.723956,0.094734815,43.962050,25.928204,25.928204,25.928204,2.099626,0,,0,NORMAL,
attacked_repeat_only,12.000000,82.085028,0.090541492,43.614372,25.847057,25.847057,25.847057,1.997227,0,,0,NORMAL,
attacked_repeat_only,12.166667,83.978914,0.087246733,43.331437,25.737176,25.737176,25.737176,1.899821,0,,0,NORMAL,
attacked_repeat_only,12.333333,85.449133,0.084650036,43.084543,25.622374,25.622374,25.622374,1.807165,0,,0,NORMAL,
attacked_repeat_only,12.500000,86.553123,0.082592934,42.865692,25.517001,25.517001,25.517001,1.719029,0,,0,NORMAL,
attacked_repeat_only,12.666667,87.350187,0.080954440,42.674470,25.427821,25.427821,25.427821,1.635191,0,,0,NORMAL,
attacked_repeat_only,12.833333,87.894945,0.079643533,42.511614,25.356343,25.356343,25.356343,1.555442,0,,0,NORMAL,
attacked_repeat_only,13.000000,88.234740,0.078591668,42.376602,25.301088,25.301088,25.301088,1.479582,0,,0,NORMAL,
attacked_repeat_only,13.166667,88.409379,0.077746593,42.267316,25.259311,25.259311,25.259311,1.407422,0,,0,NORMAL,
attacked_repeat_only,13.333333,98.694360,0.077067755,42.180546,25.228074,25.228074,25.228074,3.000000,0,,0,NORMAL,
attacked_repeat_only,13.500000,101.450030,0.077497429,46.046431,31.203402,31.203402,31.203402,2.853688,0,,0,NORMAL,
attacked_repeat_only,13.666667,100.934903,0.078585366,46.155019,27.793444,27.793444,27.793444,2.714512,0,,0,NORMAL,
attacked_repeat_only,13.833333,99.429478,0.079198394,45.238104,26.294810,26.294810,26.294810,2.582124,0,,0,NORMAL,
attacked_repeat_only,14.000000,97.974908,0.079276631,44.395949,25.858664,25.858664,25.858664,2.456192,0,,0,NORMAL,
attacked_repeat_only,14.166667,96.817917,0.079060615,43.934462,25.933849,25.933849,25.933849,2.336402,0,,0,NORMAL,
attacked_repeat_only,14.333333,95.887470,0.078774158,43.790215,26.140715,26.140715,26.140715,2.222455,0,,0,NORMAL,
attacked_repeat_only,14.500000,95.059920,0.078537815,43.818186,26.316783,26.316783,26.316783,2.114064,0,,0,NORMAL,
attacked_repeat_only,14.666667,94.252972,0.078387419,43.908138,26.428079,26.428079,26.428079,2.010960,0,,0,NORMAL,
attacked_repeat_only,14.833333,93.434200,0.078314861,44.003257,26.489929,26.489929,26.489929,1.912884,0,,0,NORMAL,
attacked_repeat_only,15.000000,92.602457,0.078298349,44.083983,26.525054,26.525054,26.525054,1.819592,0,,0,NORMAL,
attacked_repeat_only,15.166667,91.769194,0.078317326,44.148643,26.548990,26.548990,26.548990,1.730849,0,,0,NORMAL,
attacked_repeat_only,15.333333,90.947333,0.078356896,44.200898,26.568869,26.568869,26.568869,1.646435,0,,0,NORMAL,
attacked_repeat_only,15.500000,90.146898,0.078407377,44.244135,26.586472,26.586472,26.586472,1.566137,0,,0,NORMAL,
attacked_repeat_only,15.666667,89.374413,0.078462547,44.280075,26.601286,26.601286,26.601286,1.489756,0,,0,NORMAL,
attacked_repeat_only,15.833333,88.633727,0.078518150,44.309119,26.612334,26.612334,26.612334,1.417100,0,,0,NORMAL,
attacked_repeat_only,16.000000,87.926975,0.078571001,44.331045,26.618907,26.618907,26.618907,1.347987,0,,0,NORMAL,
attacked_repeat_only,16.166667,87.255263,0.078618572,44.345510,26.620684,26.620684,26.620684,1.282245,0,,0,NORMAL,
attacked_repeat_only,16.333333,86.619062,0.078658839,44.352285,26.617636,26.617636,26.617636,1.219709,0,,0,NORMAL,
attacked_repeat_only,16.500000,86.018400,0.078690220,44.351313,26.609889,26.609889,26.609889,1.160223,0,,0,NORMAL,
attacked_repeat_only,16.666667,85.452961,0.078711533,44.342687,26.597635,26.597635,26.597635,1.103638,0,,0,NORMAL,
attacked_repeat_only,16.833333,84.922159,0.078721958,44.326607,26.581092,26.581092,26.581092,1.049813,0,,0,NORMAL,
attacked_repeat_only,17.000000,84.425181,0.078720980,44.303340,26.560484,26.560484,26.560484,0.998613,0,,0,NORMAL,
attacked_repeat_only,17.166667,83.961045,0.078708339,44.273196,26.536037,26.536037,26.536037,0.949910,0,,0,NORMAL,
attacked_repeat_only,17.333333,83.528641,0.078683982,44.236512,26.507979,26.507979,26.507979,0.903583,0,,0,NORMAL,
attacked_repeat_only,17.500000,83.126772,0.078648021,44.193644,26.476538,26.476538,26.476538,0.859514,0,,0,NORMAL,
attacked_repeat_only,17.666667,82.754185,0.078600699,44.144956,26.441942,26.441942,26.441942,0.817595,0,,0,NORMAL,
attacked_repeat_only,17.833333,82.409598,0.078542361,44.090817,26.404418,26.404418,26.404418,0.777721,0,,0,NORMAL,
attacked_repeat_only,18.000000,82.091717,0.078473427,44.031598,26.364187,26.364187,26.364187,0.739791,0,,0,NORMAL,
attacked_repeat_only,18.166667,81.799257,0.078394374,43.967664,26.321466,26.321466,26.321466,0.703711,0,,0,NORMAL,
attacked_repeat_only,18.333333,81.530949,0.078305724,43.899374,26.276464,26.276464,26.276464,0.669390,0,,0,NORMAL,
attacked_repeat_only,18.500000,81.285552,0.078208020,43.827080,26.229382,26.229382,26.229382,0.636744,0,,0,NORMAL,
attacked_repeat_only,18.666667,81.061857,0.078101827,43.751119,26.180416,26.180416,26.180416,0.605690,0,,0,NORMAL,
attacked_repeat_only,18.833333,80.858694,0.077987713,43.671822,26.129751,26.129751,26.129751,0.576150,0,,0,NORMAL,
attacked_repeat_only,19.000000,80.674935,0.077866249,43.589501,26.077562,26.077562,26.077562,0.548051,0,,0,NORMAL,
attacked_repeat_only,19.166667,80.509494,0.077737997,43.504458,26.024019,26.024019,26.024019,0.521322,0,,0,NORMAL,
attacked_repeat_only,19.333333,120.399631,0.077603510,43.416981,25.969282,25.969282,25.969282,7.000000,0,,0,NORMAL,
attacked_repeat_only,19.500000,130.811607,0.081272094,58.704845,49.362598,49.362598,49.362598,6.658606,0,,0,NORMAL,
attacked_repeat_only,19.666667,127.991448,0.087040066,59.062905,35.768912,35.768912,35.768912,6.333862,0,,0,NORMAL,
attacked_repeat_only,19.833333,121.898023,0.090472705,55.106131,29.404071,29.404071,29.404071,6.024956,0,,0,NORMAL,
attacked_repeat_only,20.000000,116.980806,0.091441639,51.626947,27.758283,27.758283,27.758283,5.731115,0,,0,NORMAL,
attacked_repeat_only,20.166667,113.817844,0.091086085,49.924423,28.379996,28.379996,28.379996,5.451605,0,,0,NORMAL,
attacked_repeat_only,20.333333,111.718501,0.090400020,49.546882,29.378942,29.378942,29.378942,5.185728,0,,0,NORMAL,
attacked_repeat_only,20.500000,110.002808,0.089868383,49.777480,30.079767,30.079767,30.079767,4.932817,0,,0,NORMAL,
attacked_repeat_only,20.666667,108.308331,0.089605869,50.156679,30.444728,30.444728,30.444728,4.692240,0,,0,NORMAL,
attacked_repeat_only,20.833333,106.526792,0.089564084,50.494230,30.608738,30.608738,30.608738,4.463397,0,,0,NORMAL,
attacked_repeat_only,21.000000,104.675547,0.089661119,50.753106,30.691297,30.691297,30.691297,4.245715,0,,0,NORMAL,
attacked_repeat_only,21.166667,102.806503,0.089833006,50.952636,30.756126,30.756126,30.756126,4.038649,0,,0,NORMAL,
attacked_repeat_only,21.333333,100.964466,0.090041540,51.118210,30.824065,30.824065,30.824065,3.841681,0,,0,NORMAL,
attacked_repeat_only,21.500000,99.177321,0.090266581,51.265144,30.894985,30.894985,30.894985,3.654320,0,,0,NORMAL,
attacked_repeat_only,21.666667,97.459413,0.090497221,51.398836,30.962953,30.962953,30.962953,3.476097,0,,0,NORMAL,
attacked_repeat_only,21.833333,95.817242,0.090726268,51.519273,31.022955,31.022955,31.022955,3.306566,0,,0,NORMAL,
attacked_repeat_only,22.000000,94.253517,0.090947877,51.624730,31.072375,31.072375,31.072375,3.145303,0,,0,NORMAL,
attacked_repeat_only,22.166667,92.769195,0.091156926,51.713635,31.110409,31.110409,31.110409,2.991905,0,,0,NORMAL,
attacked_repeat_only,22.333333,91.364263,0.091349041,51.785106,31.137166,31.137166,31.137166,2.845988,0,,0,NORMAL,
attacked_repeat_only,22.500000,90.037979,0.091520694,51.838893,31.153083,31.153083,31.153083,2.707187,0,,0,NORMAL,
attacked_repeat_only,22.666667,88.788961,0.091669227,51.875172,31.158658,31.158658,31.158658,2.575156,0,,0,NORMAL,
attacked_repeat_only,22.833333,87.615285,0.091792776,51.894368,31.154374,31.154374,31.154374,2.449564,0,,0,NORMAL,
attacked_repeat_only,23.000000,86.514598,0.091890155,51.897043,31.140701,31.140701,31.140701,2.330098,0,,0,NORMAL,
attacked_repeat_only,23.166667,85.484233,0.091960742,51.883851,31.118109,31.118109,31.118109,2.216457,0,,0,NORMAL,
attacked_repeat_only,23.333333,84.521326,0.092004369,51.855498,31.087076,31.087076,31.087076,2.108359,0,,0,NORMAL,
attacked_repeat_only,23.500000,83.622896,0.092021228,51.812733,31.048086,31.048086,31.048086,2.005534,0,,0,NORMAL,
attacked_repeat_only,23.666667,82.785920,0.092011797,51.756327,31.001626,31.001626,31.001626,1.907723,0,,0,NORMAL,
attacked_repeat_only,23.833333,82.007382,0.091976780,51.687066,30.948180,30.948180,30.948180,1.814682,0,,0,NORMAL,
attacked_repeat_only,24.000000,81.284310,0.091917050,51.605736,30.888221,30.888221,30.888221,1.726179,0,,0,NORMAL,
